Name,Day,Time,Video,Desc,Categories,Email,Phone,Time_dt,Time_del,Label_Audio,Label_Open,Label_Video,Label_Forum,Label_Big Book,Label_Discussion,Label_Speaker,Label_Closed,Label_Telephone,Label_Women,Label_Loners / Isolationists,Label_Chat,Label_LGBTQIAA+,Label_Young People,Label_Men,Label_Secular,Label_Steps / Traditions,Label_Game,Label_Blind / Visually Impaired,Label_Deaf / Hard of Hearing,Label_Email,Label_Professionals,Label_Meditation,Label_Seniors,Label_Newcomer,Label_24/7,Zoom
Newcomers,Tuesday,12:00 pm,https://us02web.zoom.us/j/209476126,On-Line Meeting link https://us02web.zoom.us/j/209476126,"Discussion,Open,Speaker,Video",,,12:00:00,0 days 12:00:00.000000000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
One Day at a Time,Tuesday,12:00 pm,https://sites.google.com/site/onedayatatime1pm,Sun - Living Sober,"Audio,Open,Telephone",onedayatatime1pm@gmail.com,"7127757031,,198520#",12:00:00,0 days 12:00:00.000000000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Pee\Dee AA,Tuesday,12:00 pm,https://us04web.zoom.us/j/442521837,Open Discussion Meeting,"Audio,Big Book,Open,Video",windgapranch@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity Hall Group AA meeting,Tuesday,12:00 pm,https://us04web.zoom.us/j/907436844?pwd=qwqrqi8ysmtjtitjohlav0vweevmdz09,Individual's can log into zoom and enter meeting code: 907-436-844 for the 10 a.m. meeting and code: 678-312-769 for the 5 p.m.,"Audio,Open,Video",,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity of The Woodlands Online,Tuesday,12:00 pm,https://zoom.us/j/6190807244?pwd=wep5dmx6vdj2stdknhh5l1nozxiyqt09#success,Waiting room enabled at the discretion of the meeting chair.,"Audio,Big Book,Open,Telephone,Video",info@serenity-woodlands.org,"3462487799,,,,6190807244#",12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Capacity To Be Honest,Tuesday,12:00 pm,https://nyintergroup.zoom.us/j/875232923,#: 669-900-9128 / PW: 875-232-923,"Audio,Discussion,Open,Speaker,Telephone,Video",aa.mtgschedule@gmail.com,"6699009128,,875-232-923",12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Shawnee Group,Tuesday,12:00 pm,https://zoom.us/j/9136311212,Email for password: ShawneeGroupAA@gmail.com,"Audio,Closed,Video",ShawneeGroupAA@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Vegas Daily Reflections,Tuesday,12:00 pm,https://us04web.zoom.us/j/910965736,password- REFLECt,"Audio,Open,Video",zoomintoaa@gmail.com,,12:00:00,0 days 12:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Worldwide Primary Purpose Group,Tuesday,12:00 pm,https://zoom.us/j/759556794?fbclid=iwar1o3osj_0e-3mepta9-ntvjzn1yh_wqihtife5f3tdh3ippeparxzfl8sa,"10:00 PM CST  12 & 12 - An in-depth  look at our other text, the 12 & 12","Audio,Closed,Video,Women",wwppg@yahoo.com,,12:00:00,0 days 12:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sober and Serene at 12:15,Tuesday,12:15 pm,,https://nolambda.org/,"Audio,Discussion,Open,Video",soberlogin@gmail.com,13126266799,12:15:00,0 days 12:15:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AAOnline Global Chat,Tuesday,12:30 pm,http://aaonline.org,Learn more about us at: aaonline.org,"Big Book,Chat,Discussion,Open,Speaker",ttsoberalcoholic@aaonline.org,,12:30:00,0 days 12:30:00.000000000,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Bayview Group Online,Tuesday,12:30 pm,https://us02web.zoom.us/j/5896371493?pwd=mmlzv2p4tzfeostqdvdxv0hzcw1jqt09,Contact us on email: BayviewGroup@outlook.com,"Open,Speaker,Video",BayviewGroup@outlook.com,27849536466,12:30:00,0 days 12:30:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
NZ Daily Zoom into the World of the Spirit,Tuesday,12:30 pm,https://us02web.zoom.us/j/81730393987,Please email aanz.wosdaily@gmail.com  for password,"Audio,Big Book,Open,Telephone,Video",aanz.wosdaily@gmail.com,,12:30:00,0 days 12:30:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
A Vision For You Worldwide,Tuesday,1:00 pm,https://us02web.zoom.us/j/562941624,Meeting ID: 562 941 624,"Audio,Big Book,Discussion,Open,Video",Threelegaciesrecovery@outlook.com,,13:00:00,0 days 13:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
A Vision For You Worldwide,Tuesday,1:00 pm,https://us02web.zoom.us/j/562941624,"Web Site, if any: http://avfyww.com","Audio,Big Book,Discussion,Open,Speaker,Video",avision4uworldwide@gmail.com,,13:00:00,0 days 13:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA-Alive,Tuesday,1:00 pm,http://www.aa-alive.net/,Please note:  We do not verify attendance at meetings,"Chat,Discussion,Open,Steps / Traditions",Info@aa-alive.org,,13:00:00,0 days 13:00:00.000000000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Friends In Recovery,Tuesday,1:00 pm,https://us04web.zoom.us/j/9498376643,Write to FriendsInRecoverySA@gmail.com for password,"Audio,Closed,Speaker,Telephone,Video",FriendsInRecoverySA@gmail.com,,13:00:00,0 days 13:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Happy Trudgers (CO - USA),Tuesday,1:00 pm,https://us04web.zoom.us/j/88982895164,All are welcome to hang out after the meeting for fellowship! Access Code: Trinity,"Open,Video",,,13:00:00,0 days 13:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Hawaii AA Ohana,Tuesday,1:00 pm,https://us02web.zoom.us/j/2839146879,"Meeting Access Code, if any: 283 914 6879","Closed,Discussion,Speaker,Video",hawaiiaaohana@gmail.com,"8084219764,,2839146879#",13:00:00,0 days 13:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Into Action,Tuesday,1:00 pm,https://us02web.zoom.us/j/87249441649,"Zoom Passcode, if any: 966051","Big Book,Discussion,Open,Video",Azintoaction@gmail.com,,13:00:00,0 days 13:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sequestered Girls,Tuesday,1:00 pm,https://us04web.zoom.us/j/254838134,"Zoom Passcode, if any: 351011","Closed,Discussion,Video,Women",SequesteredGirls@gmail.com,13126266799,13:00:00,0 days 13:00:00.000000000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Tuesday Lunch Bunch,Tuesday,1:00 pm,https://zoom.us/j/92973544925,pw: aa,"Audio,Big Book,Discussion,Open,Video",tuesdaylunchbunchslc@gmai.com,,13:00:00,0 days 13:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Vegas Check Up From The Neck Up,Tuesday,1:00 pm,https://zoom.us/j/91546619228,ZOOM in to our LAS VEGAS based TOPIC MEETING. Secretary selects a reading from various literature.,"Audio,Open,Video",zoomintoaa@gmail.com,,13:00:00,0 days 13:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Serenity Group ( Tampa FL ),Tuesday,1:30 pm,https://us02web.zoom.us/j/78970547193,KEEP COMING BACK!,"Audio,Discussion,Open,Video",SerenityGroup7pm@hotmail.com,"16465588656,,,,,,78970547193#,,,,,,0#",13:30:00,0 days 13:30:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
An Alcoholic Like Me,Tuesday,1:30 pm,,Access code: 306633#,"Big Book,Telephone",,6053134435,13:30:00,0 days 13:30:00.000000000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Chippenham Back to Basics,Tuesday,1:30 pm,https://us05web.zoom.us/j/3703454166?pwd=yzi5evnszeexchd3wle5m0jpm0hpdz09,"Zoom Passcode, if any: 155696","Big Book,Closed,Discussion,Video",Chippenhamb2b@gmail.com,,13:30:00,0 days 13:30:00.000000000,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
SPIRIT OF THE UNIVERSE,Tuesday,1:30 pm,https://us02web.zoom.us/j/7725404263?pwd=blhntdmwuwffk0vmc3nubdlrq1vjdz09,Find your local number: https://us02web.zoom.us/u/kdXwQNhoG5,"Audio,Big Book,Closed,Discussion,Speaker,Video",stevennovak1234@gmail.com,"17789072071,,7725404263#",13:30:00,0 days 13:30:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
1 Hole In The Sky AA Meetings: 12 &12 Book Study,Tuesday,2:00 pm,https://zoom.us/j/295712428,Tuesday & Saturday: 12&12 Book Study 12:00pm PST - Meeting ID: 295-712-428,"Audio,Open,Steps / Traditions,Video",holeinthesky.zoom@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA – Any Lengths,Tuesday,2:00 pm,http://any-lengths.org,"We meet daily, 7 days a week, from 12PM-1PM Pacific Time.","Audio,Open,Video",info@any-lengths.org,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
AA (OUR STORIES) - Stories From The Big Book,Tuesday,2:00 pm,https://us02web.zoom.us/meeting/register/u5mtdogqqtgvkcbzikcoozs5c6vm_w8hka,"Meeting Access Code, if any:  670 382 735   PW:  zoo","Big Book,Discussion,Open,Video,Young People",zoom247aa@gmail.com,,14:00:00,0 days 14:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA Idyllwild Daily Noon PST Closed Discussion,Tuesday,2:00 pm,https://zoom.us/j/2481186135,Please make sure your first name appears on your screen and you have your video on.,"Audio,Closed,Video",Serenityinpines@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Central Tacoma Online,Tuesday,2:00 pm,https://us02web.zoom.us/j/3228320171?pwd=qwdwv2v5qs8ysuntrjfjbu9xbjzizz09,"Public Email Contact, if any: CTOmeeting984@gmail.com","Audio,Big Book,Discussion,Open,Telephone,Video",CTOmeeting984@gmail.com,"125321587823228320171914,,,,3228320171#,,,,*914#",14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"Experience, Strength and Hope",Tuesday,2:00 pm,https://us02web.zoom.us/j/8027631303,"Zoom Passcode, if any: email for password-  eshaagroup@gmail.com","Audio,Discussion,Open,Telephone,Video",eshaagroup@gmail.com,"2532158782,,,,8027631303#",14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Fireside,Tuesday,2:00 pm,https://us04web.zoom.us/j/505881907,Each meeting is based on a reading from AA literature for 5 or so minutes.  Each person shares using the tag system of choosing another member to share after you speak.  Email  firesidemeeting2@gmail.com for passcode.,"Men,Video",firesidemeeting2@gmail.com,,14:00:00,0 days 14:00:00.000000000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Harlem Sober,Tuesday,2:00 pm,https://zoom.us/j/723283360,Meeting ID: 723 283 360,"Audio,Closed,Video",District620meeting@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Living Sober Today,Tuesday,2:00 pm,https://us04web.zoom.us/j/419731392,"prepared to laugh, cry and have a great meeting.","Audio,LGBTQIAA+,Open,Speaker,Video",,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"Noon Solutions Online - Vista, CA",Tuesday,2:00 pm,https://zoom.us/j/92907606013,"Zoom Passcode, if any: sober","Audio,Big Book,Discussion,Open,Video",NoonSolutionsOnline@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Nooner,Tuesday,2:00 pm,https://us02web.zoom.us/j/679783528?pwd=expyamvwz0k2zvz3eezinxpzmlrmqt09,"Leader share for 5 to 10 minutes and picks a topic related to alcohol, then it is an open discussion about the leader's topic. Open meeting to hear and carry the message. Everyday at noon. Service positions available.","Open,Telephone,Video",chtafi@hotmail.fr,"16699009128,,679783528#",14:00:00,0 days 14:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Primary Purpose Reflections Meeting,Tuesday,2:00 pm,https://us02web.zoom.us/j/2221642222,"Zoom Passcode, if any: 164","Open,Video",primary.purpose.fellowship@gmail.com,,14:00:00,0 days 14:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Rockridge Fellowship Oakland 12 PM Noon Pacific (3 PM Eastern),Tuesday,2:00 pm,https://us02web.zoom.us/j/755229044,"Zoom Passcode, if any: 358652","Big Book,Discussion,Open,Speaker,Video",oaklandrockridgefellowship@gmail.com,,14:00:00,0 days 14:00:00.000000000,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity Break On Line,Tuesday,2:00 pm,https://us02web.zoom.us/j/4511739751?pwd=thqwwnf0nfd3rlpizzrwnwgyrxrvut09,"Waiting room enabled, no passcode required.","Open,Video",serenitybreakaa@gmail.com,,14:00:00,0 days 14:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity Circle,Tuesday,2:00 pm,https://us04web.zoom.us/j/904646389,"Location: We originate from Temecula, California (in SoCal)","Audio,Open,Video",,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Serenity Sisters ABC- CA,Tuesday,2:00 pm,https://us02web.zoom.us/j/73209106909,Email for password: SerenitySistersABC@gmail.com,"Audio,Discussion,Open,Telephone,Video,Women",SerenitySistersABC@gmail.com,"16699006833,,73209106909#",14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Shivering Denizens GREAT Speakers,Tuesday,2:00 pm,https://us02web.zoom.us/j/87232950952,"Each and every Tuesday, the Shivering Denizens introduces a 50 minute share from a long-term sober member for 50 minutes, with a few minutes at the end for participants to share back.  These speakers are from all over the world and give an in-depth view of their experience strength and hope. Zoom ID 872 3295 0952 passcode 151","Audio,Open,Speaker,Telephone,Video",Gilwriter@hotmail.co.uk,"13126266799,,,87232950952#,,,,*151#",14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sober is Sexy - A Noon Mtg.!,Tuesday,2:00 pm,https://us02web.zoom.us/j/82878691527?pwd=mnzvr1r5k2njrs9ku3ovdnlgzvrmqt09,Speaker/Participation,"Audio,Discussion,Open,Speaker,Video",soberissexyradford@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
The Acid Test,Tuesday,2:00 pm,https://zoom.us/j/537542397,"Meeting times are 12 noon, 6:00 pm and 10:00 pm MST (Phoenix AZ time). Please note that Arizona does not observe daylight savings time, so between March 14th and November 7th 2021, Arizona is on PST","Audio,LGBTQIAA+,Open,Video",AAAcidTest@gmail.com,16699009128,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Tuesday Bookworm Menlo Park,Tuesday,2:00 pm,https://zoom.us/j/588133334,"Public Email Contact, if any: tuesdaybookworm@gmail.com","Audio,Big Book,Closed,Discussion,Video",tuesdaybookworm@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Vegas High Noon Gamble,Tuesday,2:00 pm,https://us04web.zoom.us/j/922902172,https://us04web.zoom.us/j/922902172,"Audio,Discussion,Open,Video",zoomintoaa@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Woodland Online Group,Tuesday,2:00 pm,https://aawoodland.org/virtual-meetings-woodland,Password: 876425,"Audio,Big Book,Open,Speaker,Steps / Traditions,Video",woodlandgrouponline@gmail.com,,14:00:00,0 days 14:00:00.000000000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Hope for Today Online,Tuesday,2:15 pm,https://us04web.zoom.us/j/3066881726?pwd=z1hsrudtotd2nzrtt3pryjnqmwg2zz09,For password please contact: Hopefortodayonline@gmail.com,"Audio,Discussion,Open,Video",hopefortodayonline@gmail.com,13462487799,14:15:00,0 days 14:15:00.000000000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Agneswater Bigbook and Topic,Tuesday,2:30 pm,,"Zoom Passcode, if any: billw","Audio,Big Book,Discussion,Open,Video",jlynch1967@hotmail.com,0435256092,14:30:00,0 days 14:30:00.000000000,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Agneswater Topic meeting,Tuesday,2:30 pm,,"Zoom Passcode, if any: billw","Audio,Chat,Discussion,Video",jlynch1967@hotmail.com,435256092,14:30:00,0 days 14:30:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
AA Lucan,Tuesday,3:00 pm,https://us02web.zoom.us/j/86771088384?pwd=umjrnzflthd1r3m1zmjmaxhimtlwzz09,"An open AA meeting based out of Dublin, Ireland, open to all. It is on every day at 8pm GMT (Google ""what time is it in Dublin"")  The meeting requires the ZOOM app. Just click the link below. The password is embedded in the link. No further password is required.","Audio,Open,Video",lucanonlinegroup@gmail.com,,15:00:00,0 days 15:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
AA North Portugal,Tuesday,3:00 pm,https://us02web.zoom.us/j/3728994472,"Public Email Contact, if any: aaportugalnorth@outlook.com","Open,Video",aaportugalnorth@outlook.com,,15:00:00,0 days 15:00:00.000000000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
HOPE Group,Tuesday,3:00 pm,https://zoom.us/j/96250625525,Closed Discussion. We read the 3 last paragraphs of page 276 (The last 15 years...) No password required - waiting room enabled.,"Audio,Discussion,Telephone,Video",hopenonlysi@gmail.com,16465588656,15:00:00,0 days 15:00:00.000000000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"No Fees, No Dues",Tuesday,3:00 pm,https://meet.jit.si/247recovery,"It is encouraged that a structured meeting begins 3 times a day, at 0700, 1500 and 2300. The meeting before the meeting and after the meeting can expand to fill the day :)","Audio,Closed,Telephone,Video",nofeesnodues@gmail.com,,15:00:00,0 days 15:00:00.000000000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
PG & Chill,Tuesday,3:00 pm,https://us02web.zoom.us/j/802496652,Password 960328,"Audio,Open,Telephone,Video",superdave1212@mac.com,"16699006833,,802496652",15:00:00,0 days 15:00:00.000000000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
